,index,Unnamed: 0,Headline,Subheader,Section,Date,URL,Category
1080,661,39,Medicaid Work Requirements Are Yet Another Burden for Trans Workers,Transgender people face a double bind: Find jobs amid rampant prejudice or lose critical medical coverage.,Opinion,2018-02-05,/2018/02/05/opinion/medicaid-transgender-workers.html?searchResultPosition=63,Life
1081,666,44,Transgender Health Care,A reader whose daughter is undergoing gender assignment worries that she may not get the care she needs.,Opinion,2018-02-06,/2018/02/06/opinion/health-care-lgbtq.html?searchResultPosition=78,Life
1082,656,34,Transgender Woman Breast-Feeds Baby After Hospital Induces Lactation,A journal says it’s the first documented case of successful inducement of breast-milk production in a transgender woman.,Health,2018-02-15,/2018/02/15/health/transgender-woman-breast-feed.html?searchResultPosition=56,Health
1083,660,38,Amazon Moves On Without ‘Transparent’ Actor Jeffrey Tambor,The 73-year-old star of Jill Soloway’s Emmy-winning series will not return to the role that brought him late-career plaudits.,Media,2018-02-15,/2018/02/15/business/media/transparent-jeffrey-tambor-sexual-harassment.html?searchResultPosition=62,Arts
1084,658,36,The Peculiar Position of India’s Third Gender,"Hijras occupy a special place in Hinduism. But their relationship to modern Mumbai, where transgender people are legally recognized, remains fraught.",Style,2018-02-17,/2018/02/17/style/india-third-gender-hijras-transgender.html?searchResultPosition=60,Arts
1085,674,52,Brand to Know: a Gender-Neutral Line Challenging Norms,"No Sesso, a brand filled with vibrant pieces, is what the founder calls “a platform for like-minded artists who just want to be seen or represented.”",Fashion & Beauty,2018-02-20,/2018/02/20/t-magazine/fashion/no-sesso-gender-neutral-clothing.html?searchResultPosition=173,Arts
1086,655,33,An Oscar-Nominated Transgender Director on His ‘Authentic Self’,"“Being out as a trans man isn’t new in my personal life, but it’s new in the public sphere,” says Yance Ford, whose documentary “Strong Island” is about the aftermath of his brother’s violent death.",Movies,2018-02-20,/2018/02/20/movies/transgender-director-oscar-strong-island-documentary.html?searchResultPosition=55,Arts
1087,654,32,These Transgender Children Say They’re Thriving. They Want to Help Others Do the Same.,"The GenderCool Project highlights transgender students who are ambitious and well-adjusted, countering the gloom-and-doom portrayals that are common.",U.S.,2018-02-20,/2018/02/20/us/gendercool-transgender.html?searchResultPosition=54,US New
1088,652,30,Let Transgender Americans Continue to Serve in the Military,President Trump’s proposed ban of transgender people is an insult to the thousands already serving capably.,Opinion,2018-02-23,/2018/02/23/opinion/transgender-ban-mattis-trump.html?searchResultPosition=52,Life
1089,651,29,Trump’s Chance to Do Right by Transgender Troops,The president should seize the opportunity proposed by his defense secretary to reverse the cruel ban he unveiled on Twitter last summer.,Opinion,2018-02-23,/2018/02/23/opinion/trumps-transgender-military-mattis.html?searchResultPosition=51,Life
1090,657,35,It’s Not a Disaster Movie. It’s Reality.,"Another week, another set of threats against transgender Americans.",Opinion,2018-02-27,/2018/02/27/opinion/transgender-rights.html?searchResultPosition=57,Life
1091,653,31,Oscar for ‘A Fantastic Woman’ Bolsters Chile Gender Identity Bill,The performance by Daniela Vega in the film has given a face and a voice to the plight of Chile’s transgender community.,Americas,2018-03-05,/2018/03/05/world/americas/chile-vega-oscar-transgender.html?searchResultPosition=53,US New
1092,677,55,"In Chile, a Billionaire Takes the Reins From a Socialist, Again","President Michelle Bachelet will transfer power to Sebastián Piñera, marking the end of an era of female political empowerment in Latin America and consolidating the region’s rightward political shift.",Americas,2018-03-10,/2018/03/10/world/americas/chile-president-pinera-bachelet.html?searchResultPosition=282,US New
1093,673,51,"Gender-Bending, Anorexia and Self-Mutilation in These 3 Books on Women’s Bodies","Memoirs by Portia de Rossi and Cree LeFavour; plus, a book of reimagined fairy tales by Mallory Ortberg.",Books,2018-03-15,/2018/03/15/books/gender-bending-anorexia-and-self-mutilation-in-these-3-books-on-womens-bodies.html?searchResultPosition=115,Arts
1094,649,27,Transgender Volleyball Star in Brazil Eyes Olympics and Stirs Debate,"Tifanny Abreu, a top-ranked player in Brazilian professional volleyball, is transgender. She is setting records and plans to play in the Tokyo Games in 2020.",Americas,2018-03-17,/2018/03/17/world/americas/brazil-transgender-volleyball-tifanny-abreu.html?searchResultPosition=48,US New
1095,650,28,Kim Petras Just Wants to Be a Pop Star,"“I don’t care about being the first transgender teen idol at all,” said the German-born singer.",Style,2018-03-17,/2018/03/17/style/kim-petras-is-fire.html?searchResultPosition=50,Arts
1096,647,25,Why ‘Tomorrow Will Be Different’ for the Transgender Community,"A memoir by Sarah McBride, the first openly trans person to speak at a major party convention, details her life’s battles both public and private.",Book Review,2018-03-20,/2018/03/20/books/review/tomorrow-will-be-different-sarah-mcbride.html?searchResultPosition=44,Arts
1097,646,24,Trump Approves New Limits on Transgender Troops in the Military,"The directive essentially bans service members from identifying as transgender, but it also largely gives the Pentagon the ability to make exceptions.",Politics,2018-03-24,/2018/03/24/us/politics/trump-transgender-military.html?searchResultPosition=41,Politics
1098,645,23,Transgender Workers Gain New Protection Under Court Ruling,Federal judges say that employers cannot legally discriminate against employees transitioning from one sex to the other.,Politics,2018-03-24,/2018/03/24/us/politics/transgender-title-vii.html?searchResultPosition=40,Politics
1099,648,26,Trump’s Trans Ban Shows Who He Really Is,The Pentagon doesn’t want it. The military doesn’t need it. Only bigotry explains it.,Opinion,2018-03-25,/2018/03/25/opinion/trump-transgender-ban-military.html?searchResultPosition=47,Life
1100,665,43,New Transgender Policy,"With all the pressing needs our country faces, the government instead focuses on restricting transgender troops, a writer laments.",Opinion,2018-03-27,/2018/03/27/opinion/transgender-policy.html?searchResultPosition=77,Life
1101,644,22,"Critics See Echoes of ‘Don’t Ask, Don’t Tell’ in Military Transgender Ban","The Pentagon’s recommendations on when transgender people can serve in the military were rife with contradictions, said critics who are ready to challenge them in court.",Politics,2018-03-28,/2018/03/28/us/politics/pentagon-transgender-ban-legal-challenges.html?searchResultPosition=39,Politics
1102,642,20,Trump’s Heartless Transgender Military Ban Gets a Second Shot,The president announced late last week that he is trying again to keep many transgender people from being able to defend their country.,Opinion,2018-03-28,/2018/03/28/opinion/trump-transgender-military-ban.html?searchResultPosition=37,Life
1103,643,21,"Transgender Woman Shot Dead in Motel Is 7th Killed in U.S. This Year, Rights Advocates Say","The death of Amia Tyrae, 28, in Baton Rouge, La., has been ruled a homicide. Violence against transgender people disproportionately affects women of color like her.",U.S.,2018-03-30,/2018/03/30/us/transgender-woman-killed-baton-rouge.html?searchResultPosition=38,US New
1104,639,17,"Eddie Izzard: Comedian, Transgender Activist, Labour Party Official",He became world-famous for whimsical stand-up shows. He has acted in Hollywood movies. And he just joined the governing body of Britain’s Labour Party.,Europe,2018-04-04,/2018/04/04/world/europe/uk-eddie-izzard-labour-jeremy-corbyn.html?searchResultPosition=34,World News
1105,641,19,The Pentagon Is Wrong. Gender Transition Is Effective.,Mounds of scholarly studies reveal that transgender people who have access to health care function effectively.,Opinion,2018-04-09,/2018/04/09/opinion/pentagon-transgender.html?searchResultPosition=36,Life
1106,640,18,Real Families and the Fictional Roseanne,Why I’m glad to see a gender-nonconforming character appear on the rebooted TV show.,Opinion,2018-04-11,/2018/04/11/opinion/roseanne-reboot-gender-nonconforming.html?searchResultPosition=35,Life
1107,638,16,Trump Plan Would Cut Back Health Care Protections for Transgender People,"Advocates said the change could jeopardize the significant gains that transgender people have seen in access to care, including treatments for which many insurers denied coverage in the past.",Politics,2018-04-21,/2018/04/21/us/politics/trump-transgender-health-care.html?searchResultPosition=30,Politics
1108,637,15,Adventures in Transgender Fertility,I’m a lesbian. My fiancée is a trans woman. We’re trying to have a baby the old-fashioned way. It’s complicated.,Opinion,2018-04-24,/2018/04/24/opinion/transgender-fertility-preservation.html?searchResultPosition=29,Life
